Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Postal Code,Product ID,Sales,Quantity,Discount,Profit
CA-2014-109890,3/4/2016,3/8/2016,Standard Class,RD-19480,46544,OFF-BI-10003876,128.4,3,0,64.2
CA-2016-138583,11/30/2014,12/4/2014,Standard Class,JL-15505,10550,OFF-EN-10004007,62.28,4,0,29.2716
US-2017-118535,2/18/2015,2/22/2015,Standard Class,AB-10600,90004,OFF-LA-10002271,9.24,3,0,4.4352
CA-2016-126284,4/1/2017,4/3/2017,First Class,NC-18535,94110,FUR-BO-10003894,482.664,8,0.15,85.176
CA-2017-142391,4/1/2017,4/3/2017,First Class,NC-18535,94110,TEC-MA-10000418,4799.984,2,0.2,359.9988
CA-2017-124716,6/11/2017,6/13/2017,Second Class,TB-21400,98103,OFF-PA-10004243,37.94,2,0,18.2112
CA-2016-158841,6/11/2017,6/13/2017,Second Class,TB-21400,98103,OFF-BI-10001759,18.288,6,0.2,6.6294
CA-2017-106824,6/11/2017,6/13/2017,Second Class,TB-21400,98103,TEC-MA-10001570,385.8,5,0.2,130.2075
CA-2015-109190,6/11/2017,6/13/2017,Second Class,TB-21400,98103,OFF-ST-10004804,102.96,2,0,1.0296
CA-2016-143154,6/11/2017,6/13/2017,Second Class,TB-21400,98103,FUR-BO-10001519,174.42,3,0,41.8608
CA-2014-169061,9/30/2016,10/3/2016,First Class,SJ-20215,62301,OFF-BI-10000343,1.964,2,0.8,-3.2406
CA-2015-102316,12/13/2014,12/17/2014,Standard Class,EB-13840,60623,FUR-FU-10003930,94.428,3,0.6,-42.4926
CA-2014-164903,11/11/2017,11/16/2017,Standard Class,WB-21850,50322,OFF-FA-10004854,45.92,4,0,21.5824
CA-2016-109400,1/5/2015,1/10/2015,Standard Class,SR-20740,98103,FUR-CH-10003396,61.584,1,0.2,-6.9282
CA-2016-130400,3/24/2016,3/26/2016,First Class,VG-21805,47374,OFF-PA-10001994,22.48,1,0,10.3408
CA-2015-135853,7/5/2017,7/10/2017,Standard Class,LS-16945,75220,FUR-FU-10003601,332.028,9,0.6,-348.6294
CA-2016-103359,7/5/2017,7/10/2017,Standard Class,LS-16945,75220,OFF-BI-10003429,11.394,9,0.8,-17.6607
CA-2016-144645,7/5/2017,7/10/2017,Standard Class,LS-16945,75220,OFF-PA-10000232,15.552,3,0.2,5.6376
CA-2017-141614,7/5/2017,7/10/2017,Standard Class,LS-16945,75220,OFF-PA-10002195,31.104,6,0.2,11.2752
CA-2015-122168,7/5/2017,7/10/2017,Standard Class,LS-16945,75220,OFF-BI-10004492,6.316,1,0.8,-10.4214
CA-2016-132899,9/21/2014,9/24/2014,First Class,MA-17560,19143,OFF-PA-10004000,11.352,3,0.2,4.1151
CA-2017-149720,9/21/2014,9/24/2014,First Class,MA-17560,19143,OFF-LA-10004425,20.808,9,0.2,7.0227
CA-2017-118003,7/23/2016,7/27/2016,Standard Class,NF-18475,61107,OFF-BI-10000948,11.416,4,0.8,-18.8364
CA-2016-141887,8/29/2017,9/3/2017,Second Class,MD-17860,19134,OFF-AR-10001972,9.408,7,0.2,0.7056
US-2016-160206,3/26/2017,3/28/2017,First Class,MZ-17335,98105,OFF-AR-10004587,19.83,1,0,5.949
CA-2017-133074,12/29/2017,1/4/2018,Standard Class,KB-16600,49505,OFF-PA-10000994,209.7,2,0,100.656
CA-2017-161172,9/20/2014,9/26/2014,Standard Class,MA-17995,90004,OFF-AP-10001366,43.92,4,0,11.8584
CA-2017-137624,9/20/2014,9/26/2014,Standard Class,MA-17995,90004,OFF-BI-10001636,20.232,3,0.2,6.5754
CA-2016-156748,4/4/2016,4/5/2016,First Class,ME-17320,22153,TEC-PH-10001448,149.97,3,0,5.9988
CA-2015-169677,4/4/2016,4/5/2016,First Class,ME-17320,22153,OFF-PA-10001776,27.81,3,0,13.0707
US-2014-163146,3/26/2014,3/30/2014,Standard Class,JD-15895,90036,TEC-AC-10002323,66.3,3,0,8.619
CA-2015-157343,11/28/2017,12/4/2017,Standard Class,LS-16975,21215,OFF-AR-10004582,1.64,1,0,0.738
CA-2017-147354,11/28/2017,12/4/2017,Standard Class,LS-16975,21215,FUR-FU-10000576,1049.2,5,0,272.792
CA-2015-157287,11/28/2017,12/4/2017,Standard Class,LS-16975,21215,FUR-FU-10004270,20.9,5,0,7.524
CA-2014-137575,12/1/2016,12/5/2016,Second Class,SJ-20500,6824,OFF-BI-10004236,88.08,6,0,40.5168
CA-2016-119074,12/1/2016,12/5/2016,Second Class,SJ-20500,6824,FUR-CH-10004997,751.92,4,0,150.384
CA-2015-149566,9/19/2014,9/19/2014,Same Day,BS-11365,10011,FUR-CH-10000988,887.103,7,0.1,177.4206
CA-2015-126186,10/23/2015,10/23/2015,Same Day,RA-19285,33801,TEC-PH-10004897,55.944,7,0.2,-13.2867
CA-2015-121132,10/23/2015,10/23/2015,Same Day,RA-19285,33801,OFF-AR-10002656,10.688,2,0.2,2.2712
CA-2014-140473,10/23/2015,10/23/2015,Same Day,RA-19285,33801,TEC-PH-10004924,11.824,2,0.2,1.0346
US-2017-102904,10/13/2017,10/16/2017,First Class,TS-21610,61032,OFF-PA-10003127,63.312,3,0.2,20.5764
CA-2016-102092,10/13/2017,10/16/2017,First Class,TS-21610,61032,OFF-BI-10000778,96.784,4,0.8,-145.176
CA-2015-117884,10/13/2017,10/16/2017,First Class,TS-21610,61032,FUR-FU-10001424,10.476,3,0.6,-6.8094
CA-2016-132829,9/4/2015,9/9/2015,Standard Class,KB-16585,97504,OFF-BI-10000962,9.762,2,0.7,-6.8334
CA-2016-123540,3/14/2016,3/16/2016,First Class,MM-18280,98103,FUR-CH-10002880,196.784,2,0.2,-22.1382
US-2017-108315,10/28/2017,11/2/2017,Second Class,LO-17170,10035,OFF-EN-10004386,47.98,2,0,23.99
CA-2016-134110,10/15/2017,10/19/2017,Second Class,RS-19420,6824,OFF-LA-10001045,13.05,5,0,6.003
US-2016-136581,8/7/2017,8/11/2017,Standard Class,CC-12475,56560,TEC-AC-10002006,63.96,4,0,19.8276
CA-2016-162390,9/21/2017,9/25/2017,Standard Class,KT-16480,31907,OFF-AP-10001242,80.48,1,0,24.144
CA-2016-162222,11/3/2017,11/8/2017,Standard Class,DM-13015,19143,OFF-BI-10000216,11.673,3,0.7,-7.782
CA-2014-121629,11/5/2016,11/9/2016,Standard Class,EP-13915,77036,FUR-TA-10002774,863.128,8,0.3,-160.2952
CA-2015-164623,11/5/2016,11/9/2016,Standard Class,EP-13915,77036,OFF-BI-10004364,3.564,3,0.8,-6.237
CA-2014-159849,11/5/2016,11/9/2016,Standard Class,EP-13915,77036,FUR-BO-10000780,956.6648,7,0.32,-225.0976
CA-2017-101273,11/5/2016,11/9/2016,Standard Class,EP-13915,77036,OFF-BI-10001989,12.588,3,0.8,-20.1408
CA-2017-106747,11/5/2016,11/9/2016,Standard Class,EP-13915,77036,TEC-AC-10004001,171.96,5,0.2,45.1395
CA-2017-146164,6/25/2017,6/29/2017,Second Class,AM-10705,98115,FUR-TA-10000688,871.4,4,0,148.138
CA-2016-111605,11/26/2015,11/30/2015,Standard Class,SH-20635,38301,FUR-FU-10003930,692.472,11,0.2,190.4298
CA-2014-130673,11/24/2016,11/27/2016,Second Class,LA-16780,21215,FUR-FU-10000965,207.76,4,0,85.1816
CA-2014-104808,7/21/2017,7/21/2017,Same Day,SF-20200,84107,TEC-PH-10004071,71.928,9,0.2,6.2937
US-2017-132927,7/21/2017,7/21/2017,Same Day,SF-20200,84107,OFF-AR-10001044,25.99,1,0,7.5371
CA-2017-162015,10/23/2015,10/28/2015,Standard Class,AG-10495,98105,OFF-BI-10004140,3.592,1,0.2,1.1225
CA-2015-138492,7/9/2015,7/13/2015,Standard Class,KN-16450,75220,OFF-AP-10002684,48.632,2,0.8,-121.58
CA-2017-145338,8/18/2017,8/22/2017,Standard Class,NF-18595,98105,OFF-ST-10000046,323.1,2,0,61.389
CA-2017-126676,4/16/2016,4/20/2016,Standard Class,BS-11365,8701,TEC-MA-10001047,9099.93,7,0,2365.9818
CA-2017-101700,4/16/2016,4/20/2016,Standard Class,BS-11365,8701,FUR-FU-10000550,9.96,2,0,3.2868
CA-2017-159667,4/16/2016,4/20/2016,Standard Class,BS-11365,8701,OFF-BI-10002432,25.3,5,0,11.891
CA-2014-111934,11/14/2014,11/18/2014,Standard Class,RM-19675,10011,OFF-PA-10004470,11.36,2,0,5.2256
US-2016-117387,11/14/2014,11/18/2014,Standard Class,RM-19675,10011,FUR-CH-10001797,69.264,2,0.1,14.6224
CA-2014-141110,12/20/2014,12/23/2014,First Class,AB-10105,46203,OFF-LA-10003720,3.69,1,0,1.7343
US-2014-133949,12/20/2014,12/23/2014,First Class,AB-10105,46203,OFF-BI-10004600,1103.97,3,0,496.7865
US-2016-116365,11/21/2015,11/26/2015,Second Class,CA-11965,77642,FUR-BO-10003965,246.1328,2,0.32,-76.0116
CA-2017-162936,11/21/2015,11/26/2015,Second Class,CA-11965,77642,OFF-LA-10000240,11.696,2,0.2,3.9474
CA-2014-151946,11/21/2015,11/26/2015,Second Class,CA-11965,77642,TEC-CO-10001571,439.992,1,0.2,164.997
CA-2017-123624,12/28/2017,1/3/2018,Standard Class,EH-14005,37211,OFF-ST-10000736,64.784,1,0.2,-12.9568
CA-2016-146437,5/17/2015,5/21/2015,Standard Class,ON-18715,77095,OFF-BI-10002082,33.28,5,0.8,-49.92
CA-2016-138233,5/17/2015,5/21/2015,Standard Class,ON-18715,77095,OFF-PA-10002250,14.088,3,0.2,4.9308
CA-2016-165918,12/9/2017,12/13/2017,Second Class,AT-10435,90004,OFF-AR-10000122,11.16,2,0,2.79
CA-2017-117513,12/9/2017,12/13/2017,Second Class,AT-10435,90004,FUR-TA-10003748,896.328,9,0.2,22.4082
CA-2017-132437,12/9/2017,12/13/2017,Second Class,AT-10435,90004,OFF-AP-10001394,189,1,0,68.04
US-2017-119319,3/10/2017,3/16/2017,Standard Class,EB-13870,19140,TEC-PH-10004896,53.982,3,0.4,-10.7964
CA-2017-104318,10/22/2017,10/27/2017,Standard Class,DW-13195,97756,FUR-TA-10002607,177.225,5,0.5,-120.513
US-2016-114230,7/3/2017,7/10/2017,Standard Class,MB-17305,95610,FUR-FU-10001215,129.39,3,0,54.3438
CA-2015-136147,9/4/2017,9/10/2017,Standard Class,TH-21235,90032,OFF-ST-10000419,54.32,4,0,0.5432
CA-2015-156118,8/23/2017,8/26/2017,Second Class,PO-18850,32303,TEC-PH-10001459,4367.896,13,0.2,327.5922
CA-2015-164084,8/23/2017,8/26/2017,Second Class,PO-18850,32303,OFF-PA-10000241,49.568,2,0.2,15.49
CA-2016-107783,8/23/2017,8/26/2017,Second Class,PO-18850,32303,OFF-AP-10003040,161.376,6,0.2,12.1032
CA-2017-159793,8/23/2017,8/26/2017,Second Class,PO-18850,32303,FUR-FU-10001852,2.784,2,0.2,0.4176
CA-2014-160094,8/23/2017,8/26/2017,Second Class,PO-18850,32303,OFF-PA-10000141,8.72,5,0.2,2.943
CA-2017-151281,8/22/2014,8/25/2014,Second Class,DE-13255,44107,OFF-AR-10002804,3.912,1,0.2,1.0269
CA-2017-118346,10/4/2016,10/4/2016,Same Day,MO-17500,75056,OFF-EN-10003862,59.752,7,0.2,19.4194
CA-2014-129819,10/26/2014,10/30/2014,Second Class,AH-10585,98105,FUR-FU-10000448,63.92,4,0,3.196
US-2017-148551,10/26/2014,10/30/2014,Second Class,AH-10585,98105,TEC-PH-10000526,383.96,5,0.2,38.396
CA-2017-147767,6/28/2016,6/28/2016,Same Day,CS-12250,90032,OFF-BI-10002764,7.752,3,0.2,2.8101
CA-2015-108259,6/28/2016,6/28/2016,Same Day,CS-12250,90032,OFF-BI-10001524,33.568,2,0.2,11.7488
CA-2016-113341,11/4/2014,11/11/2014,Standard Class,WB-21850,90045,TEC-PH-10001079,666.344,7,0.2,66.6344
US-2015-131842,11/4/2014,11/11/2014,Standard Class,WB-21850,90045,FUR-TA-10002041,573.728,4,0.2,-64.5444
CA-2016-164574,11/4/2014,11/11/2014,Standard Class,WB-21850,90045,OFF-BI-10001036,21.936,3,0.2,8.226
CA-2014-142769,11/4/2014,11/11/2014,Standard Class,WB-21850,90045,OFF-PA-10000223,19.44,3,0,9.3312
CA-2016-168361,11/4/2014,11/11/2014,Standard Class,WB-21850,90045,TEC-MA-10003246,447.968,4,0.2,139.99
CA-2016-153185,9/8/2014,9/12/2014,Standard Class,SP-20620,11561,OFF-AP-10001962,16.78,2,0,4.195
CA-2017-124765,6/25/2015,7/1/2015,Standard Class,AB-10165,90045,OFF-AR-10004062,20.96,2,0,5.24
CA-2015-131856,6/25/2015,7/1/2015,Standard Class,AB-10165,90045,OFF-BI-10004330,88.752,3,0.2,27.735
CA-2017-126634,6/25/2015,7/1/2015,Standard Class,AB-10165,90045,OFF-ST-10001963,304.23,3,0,9.1269
CA-2016-118500,7/26/2015,8/2/2015,Standard Class,HA-14920,94110,OFF-EN-10002230,167.86,2,0,78.8942
CA-2016-163951,12/7/2017,12/11/2017,Standard Class,DC-13285,23223,FUR-FU-10000175,82.38,6,0,25.5378
CA-2016-149916,12/29/2014,1/3/2015,Second Class,ST-20530,87105,TEC-PH-10004897,23.976,3,0.2,-5.6943
CA-2015-158918,12/29/2014,1/3/2015,Second Class,ST-20530,87105,OFF-ST-10003123,33.29,1,0,7.9896
US-2014-159611,2/14/2015,2/19/2015,Standard Class,KB-16315,44312,OFF-BI-10001658,14.952,2,0.7,-11.9616
CA-2017-163265,2/14/2015,2/19/2015,Standard Class,KB-16315,44312,TEC-PH-10002834,323.982,3,0.4,-80.9955
CA-2017-141705,2/14/2015,2/19/2015,Standard Class,KB-16315,44312,OFF-BI-10002160,2.286,2,0.7,-1.6764
CA-2016-112739,2/14/2015,2/19/2015,Standard Class,KB-16315,44312,OFF-AR-10004999,14.352,3,0.2,0.897
CA-2016-143805,2/14/2015,2/19/2015,Standard Class,KB-16315,44312,TEC-AC-10003280,71.976,3,0.2,0.8997
CA-2014-133634,1/25/2016,1/27/2016,First Class,TB-21355,7060,OFF-AR-10000315,9.21,3,0,2.3025
CA-2017-101665,1/25/2016,1/27/2016,First Class,TB-21355,7060,OFF-PA-10000007,18,5,0,8.28
CA-2016-155446,4/1/2017,4/7/2017,Standard Class,JC-15775,10011,OFF-PA-10000791,42.93,9,0,19.3185
CA-2017-137323,10/3/2017,10/9/2017,Standard Class,PO-18850,33012,OFF-PA-10000556,15.552,3,0.2,5.4432
CA-2016-144015,10/3/2017,10/9/2017,Standard Class,PO-18850,33012,OFF-AP-10000804,17.92,5,0.2,1.12
CA-2014-101427,9/1/2017,9/6/2017,Standard Class,SS-20875,98052,TEC-AC-10001998,19.99,1,0,6.7966
CA-2016-136770,9/1/2017,9/6/2017,Standard Class,SS-20875,98052,OFF-BI-10003476,22.92,5,0.2,8.022
CA-2016-118311,12/21/2015,12/27/2015,Standard Class,RD-19720,32114,TEC-AC-10003237,50.88,6,0.2,14.628
US-2014-112795,12/21/2015,12/27/2015,Standard Class,RD-19720,32114,OFF-EN-10003798,27.312,2,0.2,9.2178
CA-2017-127096,12/20/2015,12/24/2015,Standard Class,GZ-14470,86442,OFF-EN-10003068,7.92,1,0.2,2.772
CA-2017-119284,12/20/2015,12/24/2015,Standard Class,GZ-14470,86442,FUR-FU-10002088,14.368,2,0.2,3.9512
CA-2015-133494,11/27/2015,12/1/2015,Standard Class,SN-20710,90049,TEC-AC-10000158,107.97,3,0,22.6737
CA-2016-111318,11/27/2015,12/1/2015,Standard Class,SN-20710,90049,OFF-PA-10000482,113.82,3,0,53.4954
US-2014-132745,8/27/2017,9/1/2017,Standard Class,DK-12895,37064,OFF-PA-10004888,5.184,1,0.2,1.8144
CA-2014-146815,3/22/2014,3/22/2014,Same Day,VM-21835,46368,OFF-AR-10003478,16.28,2,0,6.512
CA-2014-119144,12/17/2017,12/21/2017,Standard Class,GB-14575,22204,OFF-ST-10003208,544.38,3,0,157.8702
CA-2014-105648,3/19/2017,3/22/2017,First Class,ND-18370,94110,OFF-BI-10004970,19.824,6,0.2,6.6906
US-2015-145422,3/19/2017,3/22/2017,First Class,ND-18370,94110,TEC-PH-10000038,657.504,6,0.2,-131.5008
CA-2017-136623,3/19/2017,3/22/2017,First Class,ND-18370,94110,TEC-AC-10001552,99.54,2,0,10.9494
CA-2017-121678,3/19/2017,3/22/2017,First Class,ND-18370,94110,TEC-AC-10002926,199.96,4,0,85.9828
CA-2016-120824,9/18/2016,9/25/2016,Standard Class,MM-17260,10801,FUR-CH-10001394,631.782,2,0.1,140.396
US-2016-135209,9/18/2016,9/25/2016,Standard Class,MM-17260,10801,FUR-FU-10004053,60.72,3,0,26.1096
CA-2017-148145,11/24/2017,11/29/2017,Second Class,MV-17485,85204,OFF-BI-10004230,20.724,2,0.7,-15.1976
CA-2015-103870,11/24/2017,11/29/2017,Second Class,MV-17485,85204,OFF-ST-10000060,415.872,8,0.2,-41.5872
CA-2015-111017,4/11/2017,4/15/2017,Standard Class,JL-15130,43130,OFF-ST-10001325,16.768,2,0.2,1.4672
CA-2017-116988,4/11/2017,4/15/2017,Standard Class,JL-15130,43130,TEC-AC-10003441,27.12,2,0.2,-4.746
US-2014-169390,12/10/2017,12/12/2017,Second Class,AG-10330,95207,TEC-PH-10003215,95.84,4,0.2,34.742
CA-2016-168774,12/10/2017,12/12/2017,Second Class,AG-10330,95207,OFF-PA-10002005,12.96,2,0,6.2208
CA-2017-161592,11/24/2017,11/26/2017,Second Class,MD-17860,28806,OFF-BI-10004465,19.008,8,0.7,-12.672
US-2017-131961,12/4/2015,12/7/2015,Second Class,RO-19780,37042,OFF-BI-10000545,1598.058,7,0.7,-1065.372
CA-2016-102498,12/4/2015,12/7/2015,Second Class,RO-19780,37042,OFF-AR-10003752,36.96,4,0.2,12.012
CA-2015-113222,12/11/2017,12/11/2017,Same Day,RR-19315,60505,OFF-PA-10001937,10.368,2,0.2,3.6288
US-2015-144771,12/11/2017,12/11/2017,Same Day,RR-19315,60505,FUR-FU-10004306,77.72,1,0.6,-66.062
CA-2015-162376,12/11/2017,12/11/2017,Same Day,RR-19315,60505,FUR-CH-10003973,520.464,2,0.3,-14.8704
CA-2017-128076,5/21/2016,5/23/2016,First Class,CP-12340,2886,OFF-PA-10000565,111.96,2,0,54.8604
US-2015-163825,2/17/2017,2/21/2017,Second Class,LL-16840,70506,TEC-PH-10003875,29.16,3,0,8.4564
CA-2016-105662,5/20/2017,5/22/2017,Second Class,NC-18340,58103,OFF-AR-10001953,131.94,3,0,35.6238
CA-2017-152198,5/20/2017,5/22/2017,Second Class,NC-18340,58103,OFF-AR-10001374,25.92,4,0,8.2944
CA-2016-114307,5/20/2017,5/22/2017,Second Class,NC-18340,58103,OFF-ST-10003816,704.76,4,0,162.0948
CA-2016-159891,5/20/2017,5/22/2017,Second Class,NC-18340,58103,OFF-FA-10001843,7.41,3,0,3.4827
CA-2016-112578,5/20/2017,5/22/2017,Second Class,NC-18340,58103,OFF-AR-10000657,21.5,10,0,7.095
CA-2015-107083,9/11/2017,9/13/2017,Second Class,HA-14920,60623,OFF-FA-10000936,10.528,4,0.2,3.29
CA-2015-151722,9/11/2017,9/13/2017,Second Class,HA-14920,60623,OFF-PA-10003657,20.544,6,0.2,6.42
CA-2016-151148,11/5/2016,11/10/2016,Standard Class,MA-17995,46226,OFF-BI-10001989,104.9,5,0,50.352
CA-2017-115882,11/5/2016,11/10/2016,Standard Class,MA-17995,46226,OFF-AR-10002987,39.68,2,0,16.2688
CA-2015-132276,11/5/2016,11/10/2016,Standard Class,MA-17995,46226,OFF-LA-10000414,51.75,5,0,24.84
CA-2016-163636,7/23/2017,7/25/2017,Second Class,LH-16900,46514,OFF-AR-10003602,11.68,2,0,5.4896
CA-2016-102813,7/23/2017,7/25/2017,Second Class,LH-16900,46514,TEC-AC-10002550,159.75,5,0,11.1825
CA-2017-135377,11/18/2016,11/24/2016,Standard Class,SB-20290,44240,OFF-AP-10002998,103.968,6,0.2,16.8948
CA-2015-165813,4/25/2014,4/30/2014,Standard Class,BT-11305,91776,FUR-FU-10003708,303.25,5,0,63.6825
CA-2015-133585,4/25/2014,4/30/2014,Standard Class,BT-11305,91776,OFF-AP-10001391,270.72,3,0,78.5088
CA-2016-116911,4/25/2014,4/30/2014,Standard Class,BT-11305,91776,FUR-CH-10003973,1487.04,5,0.2,148.704
US-2017-129224,11/30/2015,12/2/2015,Second Class,PS-18970,42420,OFF-EN-10000461,17.48,2,0,8.2156
CA-2017-145765,11/30/2015,12/2/2015,Second Class,PS-18970,42420,OFF-EN-10002831,71.88,2,0,32.346
CA-2017-126914,10/25/2015,10/30/2015,Standard Class,TB-21625,94110,OFF-AR-10004648,60.45,3,0,16.3215
CA-2015-169572,10/25/2015,10/30/2015,Standard Class,TB-21625,94110,FUR-TA-10001857,253.176,3,0.2,-31.647
CA-2017-162075,7/20/2015,7/27/2015,Standard Class,RA-19915,60035,OFF-BI-10000546,2.88,5,0.8,-4.464
CA-2014-162992,7/20/2015,7/27/2015,Standard Class,RA-19915,60035,FUR-BO-10004690,384.944,4,0.3,-126.4816
CA-2016-106397,7/20/2015,7/27/2015,Standard Class,RA-19915,60035,TEC-PH-10001557,153.584,2,0.2,13.4386
US-2016-150140,7/20/2015,7/27/2015,Standard Class,RA-19915,60035,FUR-BO-10002545,913.43,5,0.3,-52.196
CA-2014-116666,10/27/2016,11/2/2016,Standard Class,BP-11095,94122,OFF-AP-10001366,43.92,4,0,11.8584
CA-2017-148992,10/27/2016,11/2/2016,Standard Class,BP-11095,94122,OFF-BI-10001628,25.032,3,0.2,7.8225
CA-2016-140935,11/20/2017,11/22/2017,First Class,CD-11920,10035,OFF-PA-10003651,46.76,7,0,22.4448
CA-2014-157644,11/20/2017,11/22/2017,First Class,CD-11920,10035,FUR-BO-10003159,183.968,2,0.2,-25.2956
US-2017-100398,11/20/2017,11/22/2017,First Class,CD-11920,10035,TEC-PH-10001459,1259.97,3,0,327.5922
CA-2016-113082,11/20/2017,11/22/2017,First Class,CD-11920,10035,OFF-AR-10004602,68.97,3,0,19.3116
US-2017-110646,9/8/2016,9/12/2016,Standard Class,KB-16585,75081,OFF-AR-10001953,70.368,2,0.2,6.1572
CA-2017-120614,9/8/2016,9/12/2016,Standard Class,KB-16585,75081,TEC-PH-10000923,59.96,5,0.2,21.7355
US-2016-140172,7/20/2014,7/20/2014,Same Day,SW-20245,45503,OFF-ST-10002583,25.984,1,0.2,-5.1968
CA-2015-127754,7/20/2014,7/20/2014,Same Day,SW-20245,45503,OFF-BI-10000977,27.36,3,0.7,-21.888
CA-2015-144274,11/15/2016,11/19/2016,Standard Class,AH-10690,92024,TEC-PH-10002549,361.376,2,0.2,27.1032
CA-2015-142930,7/7/2014,7/11/2014,Standard Class,JL-15835,19120,FUR-CH-10002880,172.186,2,0.3,-46.7362
CA-2017-100622,7/7/2014,7/11/2014,Standard Class,JL-15835,19120,FUR-FU-10003039,69.008,2,0.2,12.0764
CA-2017-117156,3/17/2016,3/17/2016,Same Day,GZ-14470,21044,OFF-EN-10003055,199.9,5,0,89.955
CA-2015-115399,3/17/2016,3/17/2016,Same Day,GZ-14470,21044,OFF-AP-10002945,901.95,3,0,297.6435
US-2014-157847,3/17/2016,3/17/2016,Same Day,GZ-14470,21044,FUR-FU-10004306,971.5,5,0,252.59
CA-2015-115168,12/26/2016,12/27/2016,First Class,RC-19825,80906,OFF-AR-10002445,11.328,2,0.2,2.5488
CA-2014-109680,9/2/2014,9/4/2014,First Class,CL-12565,10009,OFF-AR-10002445,21.24,3,0,8.0712
CA-2016-167983,7/5/2015,7/10/2015,Standard Class,MW-18220,19140,TEC-AC-10002345,34.8,3,0.2,2.175
CA-2015-145324,7/5/2015,7/10/2015,Standard Class,MW-18220,19140,OFF-ST-10001558,38.976,3,0.2,-2.436
CA-2015-153423,11/20/2016,11/25/2016,Standard Class,BF-10975,47201,OFF-PA-10001622,9.08,2,0,4.086
US-2017-132675,11/20/2016,11/25/2016,Standard Class,BF-10975,47201,OFF-PA-10000418,314.55,3,0,150.984
CA-2014-153808,11/20/2016,11/25/2016,Standard Class,BF-10975,47201,OFF-BI-10000343,4.91,1,0,2.3077
US-2016-112396,5/6/2014,5/11/2014,Standard Class,SN-20710,90004,OFF-LA-10004425,5.78,2,0,2.7166
CA-2014-141173,5/6/2014,5/11/2014,Standard Class,SN-20710,90004,OFF-AR-10001897,107.94,6,0,30.2232
CA-2017-156664,6/21/2014,6/24/2014,First Class,TB-21280,10024,OFF-PA-10003883,19.65,3,0,9.039
CA-2015-140718,6/21/2014,6/24/2014,First Class,TB-21280,10024,TEC-PH-10003963,617.97,3,0,160.6722
CA-2014-119977,6/21/2014,6/24/2014,First Class,TB-21280,10024,OFF-AP-10001303,59.7,3,0,26.865
US-2015-115343,8/19/2017,8/23/2017,Standard Class,JB-15400,1841,OFF-BI-10003925,387.99,1,0,182.3553
CA-2017-163671,11/29/2014,12/6/2014,Standard Class,AH-10210,94122,TEC-PH-10004586,575.92,2,0.2,71.99
CA-2017-135909,11/29/2014,12/6/2014,Standard Class,AH-10210,94122,OFF-FA-10003495,30.4,5,0,15.2
US-2017-114356,4/9/2017,4/12/2017,Second Class,KL-16645,48205,OFF-BI-10002867,478.24,8,0,219.9904
CA-2015-125934,12/20/2014,12/27/2014,Standard Class,MH-17455,45011,FUR-FU-10003773,190.848,3,0.2,-21.4704
CA-2015-158148,12/17/2014,12/24/2014,Standard Class,EC-14050,43229,OFF-BI-10002954,5.484,4,0.7,-4.0216
CA-2014-120411,11/17/2015,11/21/2015,Second Class,GH-14665,60610,OFF-SU-10002537,40.92,5,0.2,3.069
CA-2016-158260,3/4/2014,3/9/2014,Standard Class,SC-20095,33063,OFF-AR-10001374,15.552,3,0.2,2.3328
CA-2017-101805,5/18/2017,5/19/2017,First Class,TB-21355,30328,OFF-AP-10001492,17.24,2,0,4.4824
US-2014-105137,5/18/2017,5/19/2017,First Class,TB-21355,30328,FUR-BO-10003546,302.94,3,0,75.735
CA-2017-142489,5/18/2017,5/19/2017,First Class,TB-21355,30328,TEC-PH-10002185,34.75,5,0,15.6375
US-2016-141264,5/18/2017,5/19/2017,First Class,TB-21355,30328,OFF-BI-10000315,113.94,6,0,54.6912
CA-2017-126928,5/18/2017,5/19/2017,First Class,TB-21355,30328,TEC-PH-10002350,55.98,2,0,15.6744
US-2015-107944,9/22/2017,9/28/2017,Standard Class,DW-13195,87105,OFF-PA-10002666,27.18,3,0,12.231
CA-2016-135594,3/21/2017,3/27/2017,Standard Class,CL-12565,74133,FUR-CH-10004495,1805.88,6,0,523.7052
US-2017-115252,9/14/2017,9/14/2017,Same Day,LT-17110,7050,OFF-AR-10001725,70.95,3,0,18.447
CA-2014-107398,11/3/2016,11/8/2016,Second Class,AP-10915,42420,OFF-FA-10002280,20,4,0,9.6
CA-2014-169642,11/3/2016,11/8/2016,Second Class,AP-10915,42420,OFF-AR-10001770,7.98,3,0,2.0748
CA-2017-103968,11/3/2016,11/8/2016,Second Class,AP-10915,42420,FUR-FU-10002885,24.1,5,0,9.158
CA-2016-147256,11/3/2016,11/8/2016,Second Class,AP-10915,42420,OFF-AR-10003772,8.75,1,0,2.625
CA-2016-162159,11/3/2016,11/8/2016,Second Class,AP-10915,42420,FUR-TA-10003392,842.94,3,0,160.1586
CA-2015-111038,5/3/2016,5/8/2016,Standard Class,CB-12415,60653,OFF-BI-10000014,2.182,1,0.8,-3.6003
CA-2014-124723,5/3/2016,5/8/2016,Standard Class,CB-12415,60653,OFF-AR-10003217,27.384,7,0.2,2.7384
CA-2016-167241,5/3/2016,5/8/2016,Standard Class,CB-12415,60653,OFF-AP-10002403,26.406,3,0.8,-71.2962
